pnl_total,bank_final
1976.1749999999988,2226.174999999999
2086.1999999999985,2336.1999999999985
1757.3249999999987,2007.3249999999987
2376.7999999999984,2626.7999999999984
3023.7249999999985,3273.7249999999985
1760.6749999999986,2010.6749999999986
2453.6249999999986,2703.6249999999986
2121.9249999999984,2371.9249999999984
2168.5249999999987,2418.5249999999987
2481.049999999998,2731.049999999998
1819.0499999999986,2069.0499999999984
1616.5499999999984,1866.5499999999984
2084.4499999999985,2334.4499999999985
2353.9749999999985,2603.9749999999985
1818.9749999999983,2068.9749999999985
1612.0499999999984,1862.0499999999984
360.52499999999867,610.5249999999987
1017.9999999999986,1267.9999999999986
3544.224999999998,3794.224999999998
2788.124999999998,3038.124999999998
2267.7249999999985,2517.7249999999985
1932.0499999999988,2182.049999999999
827.8249999999986,1077.8249999999985
2108.049999999999,2358.049999999999
1231.9249999999986,1481.9249999999986
1151.5499999999988,1401.5499999999988
1916.1749999999986,2166.1749999999984
1822.3249999999982,2072.324999999998
2438.2499999999986,2688.2499999999986
1318.8499999999988,1568.8499999999988
2126.0999999999985,2376.0999999999985
3364.6749999999984,3614.6749999999984
1362.3749999999986,1612.3749999999986
1481.0999999999988,1731.0999999999988
2186.0499999999984,2436.0499999999984
2588.124999999998,2838.124999999998
2186.5249999999987,2436.5249999999987
1862.1999999999987,2112.199999999999
2561.899999999998,2811.899999999998
1650.1499999999985,1900.1499999999985
1861.1249999999986,2111.1249999999986
2020.1749999999986,2270.1749999999984
2118.074999999999,2368.074999999999
1179.2999999999986,1429.2999999999986
1008.7499999999985,1258.7499999999986
2137.7749999999987,2387.7749999999987
2224.9499999999985,2474.9499999999985
3027.224999999998,3277.224999999998
2936.199999999998,3186.199999999998
2369.449999999999,2619.449999999999
1800.0749999999987,2050.074999999999
1239.8499999999985,1489.8499999999985
870.7749999999987,1120.7749999999987
2401.4249999999984,2651.4249999999984
2810.424999999998,3060.424999999998
1161.0249999999987,1411.0249999999987
1887.1249999999984,2137.124999999998
984.6999999999985,1234.6999999999985
1685.1249999999986,1935.1249999999986
2340.1499999999983,2590.1499999999983
2041.1249999999989,2291.124999999999
1867.1499999999985,2117.1499999999987
2811.8499999999985,3061.8499999999985
3047.2249999999985,3297.2249999999985
2017.0249999999985,2267.0249999999987
1882.6749999999986,2132.6749999999984
2530.1749999999984,2780.1749999999984
2129.9249999999993,2379.9249999999993
3967.6249999999986,4217.624999999998
1185.9999999999986,1435.9999999999986
700.899999999999,950.899999999999
1641.0499999999984,1891.0499999999984
1572.1999999999982,1822.1999999999982
2308.399999999998,2558.399999999998
2846.174999999999,3096.174999999999
3001.8499999999985,3251.8499999999985
2631.5499999999984,2881.5499999999984
2604.8999999999987,2854.8999999999987
2701.424999999998,2951.424999999998
1498.4999999999986,1748.4999999999986
1844.7499999999989,2094.749999999999
1922.7999999999981,2172.7999999999984
1503.3249999999987,1753.3249999999987
2219.6749999999984,2469.6749999999984
997.3999999999986,1247.3999999999987
3484.5499999999984,3734.5499999999984
3233.4499999999985,3483.4499999999985
2557.724999999998,2807.724999999998
2436.6999999999985,2686.6999999999985
2367.149999999998,2617.149999999998
2028.8249999999985,2278.8249999999985
1006.8999999999985,1256.8999999999985
1892.7749999999983,2142.7749999999983
1960.9249999999986,2210.9249999999984
1031.4499999999982,1281.4499999999982
1286.2249999999988,1536.2249999999988
1660.9249999999984,1910.9249999999984
1998.1999999999985,2248.1999999999985
2197.4749999999985,2447.4749999999985
1550.9999999999984,1800.9999999999984
2233.124999999998,2483.124999999998
2593.1999999999985,2843.1999999999985
1273.5999999999988,1523.5999999999988
1853.6499999999983,2103.6499999999983
1363.199999999999,1613.199999999999
2030.5999999999985,2280.5999999999985
2950.399999999998,3200.399999999998
1324.2999999999984,1574.2999999999984
2177.674999999999,2427.674999999999
2330.0999999999985,2580.0999999999985
2496.199999999998,2746.199999999998
2193.799999999998,2443.799999999998
1689.7999999999984,1939.7999999999984
2114.424999999999,2364.424999999999
1396.2499999999986,1646.2499999999986
1808.3999999999985,2058.3999999999987
1714.2249999999985,1964.2249999999985
2651.3999999999987,2901.3999999999987
2426.9499999999985,2676.9499999999985
2567.749999999998,2817.749999999998
2831.899999999998,3081.899999999998
2546.249999999998,2796.249999999998
1234.4749999999985,1484.4749999999985
1307.1749999999986,1557.1749999999986
1799.0999999999985,2049.0999999999985
2366.0249999999987,2616.0249999999987
2923.6499999999983,3173.6499999999983
2198.2749999999987,2448.2749999999987
2661.5499999999984,2911.5499999999984
2224.9499999999985,2474.9499999999985
1370.4999999999984,1620.4999999999984
2484.2999999999984,2734.2999999999984
2413.6499999999987,2663.6499999999987
1764.3999999999985,2014.3999999999985
968.0749999999986,1218.0749999999985
1398.5749999999985,1648.5749999999985
2411.1499999999987,2661.1499999999987
1658.2749999999983,1908.2749999999983
1206.5749999999987,1456.5749999999987
1730.2499999999989,1980.2499999999989
921.4249999999986,1171.4249999999986
2114.999999999998,2364.999999999998
2285.4499999999985,2535.4499999999985
2183.2499999999986,2433.2499999999986
2460.124999999998,2710.124999999998
1258.6749999999984,1508.6749999999984
2096.349999999999,2346.349999999999
1711.1749999999986,1961.1749999999986
1955.6749999999986,2205.6749999999984
1411.599999999999,1661.599999999999
2667.374999999998,2917.374999999998
2174.0749999999985,2424.0749999999985
2326.1499999999987,2576.1499999999987
2478.974999999998,2728.974999999998
1449.524999999998,1699.524999999998
2590.849999999998,2840.849999999998
2170.4999999999986,2420.4999999999986
2305.749999999998,2555.749999999998
2200.9749999999985,2450.9749999999985
2197.049999999999,2447.049999999999
1400.7749999999983,1650.7749999999983
2865.624999999998,3115.624999999998
2275.974999999998,2525.974999999998
1626.3249999999982,1876.3249999999982
3157.274999999998,3407.274999999998
1989.424999999998,2239.424999999998
1207.9249999999984,1457.9249999999984
1997.5499999999986,2247.5499999999984
1811.8249999999982,2061.824999999998
2193.2249999999985,2443.2249999999985
1789.4499999999987,2039.4499999999987
1001.1999999999985,1251.1999999999985
2128.2249999999985,2378.2249999999985
1805.1249999999989,2055.124999999999
1270.3749999999989,1520.3749999999989
1343.3499999999985,1593.3499999999985
2407.5249999999987,2657.5249999999987
1759.3999999999985,2009.3999999999985
1247.1249999999984,1497.1249999999984
1691.1749999999984,1941.1749999999984
1759.6249999999986,2009.6249999999986
2046.8749999999986,2296.8749999999986
1720.6499999999987,1970.6499999999987
1883.199999999999,2133.199999999999
1516.1249999999982,1766.1249999999982
1465.5999999999985,1715.5999999999985
2273.2499999999986,2523.2499999999986
1949.7249999999985,2199.7249999999985
1865.1249999999982,2115.124999999998
2659.6999999999985,2909.6999999999985
2721.5499999999984,2971.5499999999984
1830.2249999999983,2080.2249999999985
1088.0749999999985,1338.0749999999985
1474.0499999999988,1724.0499999999988
1760.0499999999986,2010.0499999999986
2158.0249999999987,2408.0249999999987
1249.6749999999988,1499.6749999999988
1880.3749999999986,2130.3749999999986
1249.4999999999984,1499.4999999999984
2265.9249999999984,2515.9249999999984
1560.7999999999986,1810.7999999999986
2599.799999999999,2849.799999999999
2489.949999999998,2739.949999999998
1324.6249999999986,1574.6249999999986
2983.2499999999977,3233.2499999999977
2240.799999999999,2490.799999999999
1168.9499999999987,1418.9499999999987
1912.2249999999985,2162.2249999999985
2787.3999999999983,3037.3999999999983
1635.5249999999987,1885.5249999999987
2293.9499999999985,2543.9499999999985
716.9999999999985,966.9999999999985
2167.474999999998,2417.474999999998
2055.9999999999986,2305.9999999999986
658.9249999999986,908.9249999999986
2380.3499999999985,2630.3499999999985
1852.6499999999983,2102.6499999999983
1165.2249999999983,1415.2249999999983
2535.699999999999,2785.699999999999
1202.4249999999984,1452.4249999999984
1682.9249999999986,1932.9249999999986
1659.2249999999985,1909.2249999999985
2499.6749999999984,2749.6749999999984
2079.599999999998,2329.599999999998
2459.849999999998,2709.849999999998
1515.7999999999986,1765.7999999999986
2884.774999999998,3134.774999999998
3427.924999999998,3677.924999999998
2379.799999999998,2629.799999999998
1222.4499999999985,1472.4499999999985
2479.449999999999,2729.449999999999
1432.8499999999985,1682.8499999999985
2113.8999999999987,2363.8999999999987
1734.9499999999982,1984.9499999999982
1695.0249999999987,1945.0249999999987
2616.4999999999986,2866.4999999999986
1544.1999999999985,1794.1999999999985
1913.5999999999985,2163.5999999999985
1811.9749999999988,2061.9749999999985
3353.699999999998,3603.699999999998
1539.4499999999987,1789.4499999999987
1649.4249999999984,1899.4249999999984
1445.2999999999984,1695.2999999999984
3012.249999999999,3262.249999999999
1450.8249999999982,1700.8249999999982
1393.3749999999986,1643.3749999999986
2083.8249999999985,2333.8249999999985
1625.9249999999986,1875.9249999999986
1060.8999999999985,1310.8999999999985
1802.0499999999981,2052.0499999999984
1907.8249999999987,2157.824999999999
2109.774999999999,2359.774999999999
1846.5249999999983,2096.5249999999983
1399.6749999999986,1649.6749999999986
1211.2499999999984,1461.2499999999984
2574.074999999998,2824.074999999998
2168.3999999999983,2418.3999999999983
1306.4499999999982,1556.4499999999982
2983.499999999998,3233.499999999998
2923.9249999999984,3173.9249999999984
1962.8499999999985,2212.8499999999985
2031.0999999999983,2281.0999999999985
1474.4999999999984,1724.4999999999984
1380.0999999999988,1630.0999999999988
1248.4249999999981,1498.4249999999981
737.0499999999985,987.0499999999985
1224.8999999999983,1474.8999999999983
1817.6999999999985,2067.6999999999985
2308.9499999999985,2558.9499999999985
1813.2749999999987,2063.2749999999987
2095.624999999998,2345.624999999998
2925.9749999999985,3175.9749999999985
1766.2499999999984,2016.2499999999984
1486.5499999999986,1736.5499999999986
833.0249999999984,1083.0249999999983
2305.3499999999985,2555.3499999999985
2089.649999999999,2339.649999999999
1467.8999999999983,1717.8999999999983
-278.8250000000015,-28.825000000001523
1783.1749999999984,2033.1749999999984
1287.5999999999985,1537.5999999999985
2507.6749999999984,2757.6749999999984
2799.249999999998,3049.249999999998
3132.124999999998,3382.124999999998
2037.0999999999985,2287.0999999999985
1949.5249999999987,2199.5249999999987
2133.0999999999985,2383.0999999999985
1424.1749999999988,1674.1749999999988
1650.4999999999986,1900.4999999999986
1814.3499999999988,2064.3499999999985
1699.2999999999984,1949.2999999999984
1830.5999999999985,2080.5999999999985
2630.2749999999987,2880.2749999999987
1848.7749999999987,2098.7749999999987
3019.324999999999,3269.324999999999
1691.7749999999985,1941.7749999999985
1469.5249999999985,1719.5249999999985
1282.9749999999985,1532.9749999999985
2707.0749999999985,2957.0749999999985
2902.124999999999,3152.124999999999
2270.224999999998,2520.224999999998
1581.3749999999989,1831.3749999999989
1509.9999999999984,1759.9999999999984
1873.4249999999984,2123.4249999999984
1440.3749999999982,1690.3749999999982
1999.3249999999982,2249.324999999998
2484.0999999999985,2734.0999999999985
1174.7749999999987,1424.7749999999987
2400.0749999999985,2650.0749999999985
2373.449999999999,2623.449999999999
1427.2999999999986,1677.2999999999986
1338.1499999999987,1588.1499999999987
2826.374999999998,3076.374999999998
1894.5499999999981,2144.5499999999984
2953.449999999999,3203.449999999999
2142.7499999999986,2392.7499999999986
3182.6749999999984,3432.6749999999984
2396.4249999999984,2646.4249999999984
1637.1749999999984,1887.1749999999984
612.3249999999987,862.3249999999987
2218.1499999999987,2468.1499999999987
1664.8249999999985,1914.8249999999985
1774.9249999999984,2024.9249999999984
1978.1249999999982,2228.124999999998
1355.7749999999987,1605.7749999999987
1402.7249999999985,1652.7249999999985
2609.9499999999985,2859.9499999999985
3406.674999999998,3656.674999999998
2125.999999999998,2375.999999999998
1935.1249999999984,2185.124999999998
2383.674999999998,2633.674999999998
1091.6249999999986,1341.6249999999986
2146.0999999999985,2396.0999999999985
1706.6499999999985,1956.6499999999985
1835.0499999999984,2085.0499999999984
620.7249999999985,870.7249999999985
1739.5749999999987,1989.5749999999987
1758.1999999999987,2008.1999999999987
2184.1249999999986,2434.1249999999986
2015.1249999999986,2265.1249999999986
1841.8499999999985,2091.8499999999985
2997.2749999999987,3247.2749999999987
2134.9999999999986,2384.9999999999986
1337.6999999999987,1587.6999999999987
1199.8249999999987,1449.8249999999987
2240.474999999999,2490.474999999999
2011.8499999999985,2261.8499999999985
1893.1499999999987,2143.1499999999987
414.82499999999874,664.8249999999987
1732.9749999999985,1982.9749999999985
1704.2999999999988,1954.2999999999988
2703.599999999998,2953.599999999998
2904.6749999999984,3154.6749999999984
1761.3249999999985,2011.3249999999985
2884.0999999999985,3134.0999999999985
3130.9499999999985,3380.9499999999985
2610.8999999999983,2860.8999999999983
759.0749999999986,1009.0749999999986
3263.849999999998,3513.849999999998
1724.3749999999986,1974.3749999999986
2293.749999999999,2543.749999999999
1879.8999999999985,2129.8999999999987
2077.2999999999984,2327.2999999999984
1713.0999999999985,1963.0999999999985
2194.674999999999,2444.674999999999
2051.849999999999,2301.849999999999
1001.6499999999985,1251.6499999999985
3229.1749999999984,3479.1749999999984
2541.974999999998,2791.974999999998
2236.249999999998,2486.249999999998
1791.7999999999986,2041.7999999999986
1322.6749999999981,1572.6749999999981
1931.7749999999987,2181.7749999999987
1911.9749999999988,2161.9749999999985
1948.6999999999985,2198.6999999999985
1101.7749999999987,1351.7749999999987
2199.774999999998,2449.774999999998
1657.6999999999987,1907.6999999999987
1152.3999999999983,1402.3999999999983
1563.7749999999987,1813.7749999999987
2335.6999999999985,2585.6999999999985
420.8999999999988,670.8999999999987
2337.8999999999983,2587.8999999999983
2090.049999999998,2340.049999999998
776.9749999999989,1026.974999999999
1061.4749999999983,1311.4749999999983
2992.6499999999987,3242.6499999999987
1766.9249999999986,2016.9249999999986
1962.9999999999984,2212.999999999998
1728.7999999999984,1978.7999999999984
2530.8749999999986,2780.8749999999986
1645.7999999999986,1895.7999999999986
3001.9999999999986,3251.9999999999986
1326.8249999999987,1576.8249999999987
2152.0999999999985,2402.0999999999985
1866.074999999999,2116.074999999999
2452.0249999999987,2702.0249999999987
3078.3499999999985,3328.3499999999985
3500.324999999998,3750.324999999998
2385.8499999999985,2635.8499999999985
1626.5249999999985,1876.5249999999985
1101.5249999999985,1351.5249999999985
2143.9749999999985,2393.9749999999985
1932.8499999999988,2182.8499999999985
1606.8499999999985,1856.8499999999985
2704.574999999998,2954.574999999998
1616.1749999999988,1866.1749999999988
1786.8249999999982,2036.8249999999982
208.9499999999987,458.9499999999987
2636.099999999999,2886.099999999999
1400.599999999998,1650.599999999998
1940.8499999999983,2190.8499999999985
1225.1499999999985,1475.1499999999985
3343.599999999999,3593.599999999999
2502.5999999999985,2752.5999999999985
1614.6999999999985,1864.6999999999985
2710.624999999998,2960.624999999998
1536.3999999999983,1786.3999999999983
1534.9499999999982,1784.9499999999982
2387.8999999999987,2637.8999999999987
1363.1749999999986,1613.1749999999986
2296.5499999999984,2546.5499999999984
2010.5499999999988,2260.549999999999
2243.1749999999984,2493.1749999999984
1174.474999999999,1424.474999999999
1122.9749999999985,1372.9749999999985
1674.7749999999987,1924.7749999999987
825.2999999999985,1075.2999999999984
1460.5499999999988,1710.5499999999988
816.4499999999986,1066.4499999999985
1555.5749999999985,1805.5749999999985
1028.2499999999984,1278.2499999999984
2122.9249999999984,2372.9249999999984
1593.4499999999985,1843.4499999999985
1799.8749999999984,2049.874999999998
2402.949999999998,2652.949999999998
1368.6749999999981,1618.6749999999981
1238.2999999999986,1488.2999999999986
2824.3249999999985,3074.3249999999985
1376.3999999999983,1626.3999999999983
1354.4249999999984,1604.4249999999984
3384.2249999999985,3634.2249999999985
1744.3499999999985,1994.3499999999985
2641.3999999999983,2891.3999999999983
1774.1749999999986,2024.1749999999986
1595.2249999999985,1845.2249999999985
2383.8249999999985,2633.8249999999985
1445.224999999998,1695.224999999998
2100.0999999999985,2350.0999999999985
2389.9499999999985,2639.9499999999985
1588.199999999999,1838.199999999999
1630.2749999999985,1880.2749999999985
2126.674999999999,2376.674999999999
1027.5749999999982,1277.5749999999982
2274.9999999999986,2524.9999999999986
3046.874999999998,3296.874999999998
849.0999999999987,1099.0999999999985
1322.3499999999988,1572.3499999999988
959.1999999999987,1209.1999999999987
1769.9999999999984,2019.9999999999984
1515.3749999999982,1765.3749999999982
2045.5499999999986,2295.5499999999984
1893.9249999999986,2143.9249999999984
2151.3999999999983,2401.3999999999983
1984.2749999999987,2234.2749999999987
984.9999999999986,1234.9999999999986
2105.4999999999986,2355.4999999999986
728.6999999999987,978.6999999999987
2056.724999999998,2306.724999999998
2288.849999999998,2538.849999999998
2281.1499999999983,2531.1499999999983
1741.9499999999982,1991.9499999999982
2596.8999999999983,2846.8999999999983
2789.874999999999,3039.874999999999
1947.2999999999986,2197.2999999999984
2586.2499999999986,2836.2499999999986
1414.8749999999986,1664.8749999999986
1912.2749999999985,2162.2749999999987
2588.5249999999983,2838.5249999999983
1930.5999999999985,2180.5999999999985
1462.9749999999988,1712.9749999999988
2293.0999999999985,2543.0999999999985
1641.9999999999986,1891.9999999999986
2834.5999999999985,3084.5999999999985
1905.1249999999986,2155.1249999999986
2216.974999999999,2466.974999999999
1183.4749999999983,1433.4749999999983
1400.5249999999987,1650.5249999999987
1744.8999999999987,1994.8999999999987
2077.2999999999984,2327.2999999999984
654.8249999999986,904.8249999999986
1785.3999999999987,2035.3999999999987
2690.874999999998,2940.874999999998
1415.1999999999987,1665.1999999999987
1433.7999999999986,1683.7999999999986
2702.824999999998,2952.824999999998
1579.2999999999986,1829.2999999999986
3035.499999999998,3285.499999999998
1278.2249999999988,1528.2249999999988
1238.7499999999986,1488.7499999999986
1937.4749999999983,2187.4749999999985
2179.6749999999993,2429.6749999999993
2124.1499999999987,2374.1499999999987
2937.6499999999983,3187.6499999999983
3036.4249999999984,3286.4249999999984
2199.4999999999986,2449.4999999999986
2240.124999999998,2490.124999999998
1565.5499999999988,1815.5499999999988
2445.099999999998,2695.099999999998
2316.999999999998,2566.999999999998
2371.874999999998,2621.874999999998
2166.999999999999,2416.999999999999
1639.3999999999985,1889.3999999999985
1754.9749999999988,2004.9749999999988
1567.0999999999985,1817.0999999999985
2415.5999999999985,2665.5999999999985
1131.7499999999984,1381.7499999999984
1707.0749999999987,1957.0749999999987
1458.6249999999986,1708.6249999999986
1339.4249999999986,1589.4249999999986
1438.6749999999986,1688.6749999999986
1198.8499999999985,1448.8499999999985
1353.349999999999,1603.349999999999
1845.6499999999987,2095.6499999999987
1592.8749999999986,1842.8749999999986
1839.8249999999987,2089.824999999999
1642.8749999999986,1892.8749999999986
2837.974999999999,3087.974999999999
2563.7249999999985,2813.7249999999985
853.8999999999987,1103.8999999999987
1702.9749999999985,1952.9749999999985
955.3999999999985,1205.3999999999985
1144.2999999999986,1394.2999999999986
2159.374999999999,2409.374999999999
2787.949999999998,3037.949999999998
1443.2249999999988,1693.2249999999988
1400.3499999999988,1650.3499999999988
1858.5999999999985,2108.5999999999985
1720.8249999999982,1970.8249999999982
2101.674999999999,2351.674999999999
1893.7749999999987,2143.7749999999987
632.1249999999984,882.1249999999984
2087.824999999999,2337.824999999999
2096.7249999999985,2346.7249999999985
2580.899999999998,2830.899999999998
1838.1999999999987,2088.199999999999
2299.9749999999985,2549.9749999999985
-87.32500000000127,162.67499999999873
2534.4999999999986,2784.4999999999986
2279.124999999998,2529.124999999998
3474.699999999998,3724.699999999998
2022.5499999999981,2272.5499999999984
2419.3999999999987,2669.3999999999987
2437.199999999998,2687.199999999998
1108.9499999999987,1358.9499999999987
2304.9249999999984,2554.9249999999984
2117.8999999999983,2367.8999999999983
491.4749999999985,741.4749999999985
2802.4749999999985,3052.4749999999985
1890.0999999999985,2140.0999999999985
2478.824999999998,2728.824999999998
1036.0499999999986,1286.0499999999986
2417.7249999999985,2667.7249999999985
2135.0999999999985,2385.0999999999985
2402.999999999998,2652.999999999998
2309.2749999999983,2559.2749999999983
1544.4499999999985,1794.4499999999985
1655.3499999999983,1905.3499999999983
1469.5499999999984,1719.5499999999984
2861.3999999999987,3111.3999999999987
1806.4749999999983,2056.4749999999985
935.3249999999985,1185.3249999999985
2604.3749999999986,2854.3749999999986
2170.2999999999984,2420.2999999999984
1134.8749999999984,1384.8749999999984
2698.2499999999977,2948.2499999999977
3015.874999999998,3265.874999999998
2518.6499999999983,2768.6499999999983
1220.8749999999986,1470.8749999999986
2169.2999999999984,2419.2999999999984
2041.1749999999986,2291.1749999999984
1954.9749999999985,2204.9749999999985
1290.8499999999988,1540.8499999999988
2012.0249999999985,2262.0249999999987
1176.074999999999,1426.074999999999
2510.4749999999985,2760.4749999999985
1491.9499999999985,1741.9499999999985
2376.9249999999984,2626.9249999999984
1832.8749999999984,2082.874999999998
1410.4249999999984,1660.4249999999984
3927.3749999999986,4177.374999999998
2214.8749999999986,2464.8749999999986
1157.9749999999985,1407.9749999999985
1047.4999999999986,1297.4999999999986
1309.3999999999985,1559.3999999999985
747.0249999999986,997.0249999999986
2069.349999999998,2319.349999999998
2070.8249999999985,2320.8249999999985
1919.1249999999984,2169.124999999998
1130.4499999999985,1380.4499999999985
1244.6749999999981,1494.6749999999981
1462.4749999999983,1712.4749999999983
2161.9749999999985,2411.9749999999985
2609.949999999998,2859.949999999998
1915.2249999999985,2165.2249999999985
1997.3999999999985,2247.3999999999987
1812.8499999999985,2062.8499999999985
2798.2249999999985,3048.2249999999985
1585.7499999999982,1835.7499999999982
1620.3749999999984,1870.3749999999984
1890.3499999999985,2140.3499999999985
1987.4999999999986,2237.4999999999986
2206.849999999998,2456.849999999998
1189.1999999999987,1439.1999999999987
1933.7999999999988,2183.799999999999
2394.4249999999984,2644.4249999999984
1904.1499999999983,2154.1499999999983
1377.9499999999985,1627.9499999999985
1220.3749999999984,1470.3749999999984
1746.6999999999985,1996.6999999999985
2144.7999999999984,2394.7999999999984
1528.8749999999986,1778.8749999999986
2306.9249999999984,2556.9249999999984
1109.3999999999985,1359.3999999999985
2571.474999999998,2821.474999999998
3117.8749999999986,3367.8749999999986
2570.0999999999985,2820.0999999999985
2065.874999999998,2315.874999999998
1508.4499999999987,1758.4499999999987
1614.0999999999985,1864.0999999999985
2351.999999999998,2601.999999999998
2751.849999999998,3001.849999999998
2461.724999999999,2711.724999999999
3148.7249999999985,3398.7249999999985
1600.5249999999985,1850.5249999999985
2061.9499999999985,2311.9499999999985
1810.5249999999983,2060.5249999999983
2442.4999999999986,2692.4999999999986
1577.4249999999988,1827.4249999999988
2567.424999999998,2817.424999999998
1523.9499999999985,1773.9499999999985
2283.5999999999985,2533.5999999999985
2934.374999999998,3184.374999999998
2689.1499999999983,2939.1499999999983
1525.1999999999987,1775.1999999999987
2351.0249999999983,2601.0249999999983
1839.0999999999988,2089.0999999999985
1610.4999999999989,1860.4999999999989
1203.8499999999985,1453.8499999999985
1524.8499999999983,1774.8499999999983
991.4749999999988,1241.4749999999988
2005.3999999999985,2255.3999999999987
1303.9499999999987,1553.9499999999987
2473.874999999998,2723.874999999998
1698.2749999999987,1948.2749999999987
2031.8749999999984,2281.874999999998
741.7499999999985,991.7499999999985
2556.9999999999986,2806.9999999999986
1410.6999999999985,1660.6999999999985
2703.449999999998,2953.449999999998
2121.924999999999,2371.924999999999
1870.6249999999986,2120.6249999999986
2412.1999999999985,2662.1999999999985
2493.7999999999984,2743.7999999999984
1846.9499999999982,2096.949999999998
1577.1749999999984,1827.1749999999984
729.0999999999988,979.0999999999988
973.6749999999986,1223.6749999999986
1234.4999999999986,1484.4999999999986
1507.6749999999986,1757.6749999999986
1573.0499999999984,1823.0499999999984
952.3749999999985,1202.3749999999986
2127.8249999999985,2377.8249999999985
2732.1249999999986,2982.1249999999986
2889.299999999999,3139.299999999999
1898.3999999999987,2148.3999999999987
2075.449999999998,2325.449999999998
2108.674999999999,2358.674999999999
1667.9749999999988,1917.9749999999988
2226.4999999999986,2476.4999999999986
2051.074999999999,2301.074999999999
1878.9999999999984,2128.999999999998
1713.6249999999986,1963.6249999999986
876.8749999999984,1126.8749999999984
2653.549999999998,2903.549999999998
1379.4499999999982,1629.4499999999982
368.22499999999883,618.2249999999988
2309.6999999999985,2559.6999999999985
2246.124999999998,2496.124999999998
1201.699999999999,1451.699999999999
2662.299999999998,2912.299999999998
866.5499999999986,1116.5499999999986
980.899999999999,1230.899999999999
677.2499999999986,927.2499999999986
2099.7749999999983,2349.7749999999983
1800.1249999999984,2050.124999999998
1986.3749999999986,2236.3749999999986
757.8999999999986,1007.8999999999986
1087.0749999999982,1337.0749999999982
2000.4749999999985,2250.4749999999985
2660.9249999999984,2910.9249999999984
2843.0249999999987,3093.0249999999987
565.1249999999986,815.1249999999986
989.8749999999984,1239.8749999999984
1681.7249999999985,1931.7249999999985
2233.749999999998,2483.749999999998
2173.499999999998,2423.499999999998
1374.4999999999984,1624.4999999999984
2825.5999999999985,3075.5999999999985
1505.3499999999985,1755.3499999999985
1950.8499999999985,2200.8499999999985
3008.3249999999985,3258.3249999999985
2630.624999999998,2880.624999999998
2732.8499999999985,2982.8499999999985
1581.5249999999985,1831.5249999999985
1294.7749999999985,1544.7749999999985
2098.0999999999985,2348.0999999999985
2738.574999999999,2988.574999999999
1381.7749999999983,1631.7749999999983
1713.8249999999987,1963.8249999999987
2091.999999999999,2341.999999999999
2239.049999999999,2489.049999999999
2675.3249999999985,2925.3249999999985
722.1499999999985,972.1499999999985
1748.7249999999983,1998.7249999999983
1967.9749999999985,2217.9749999999985
1857.0999999999983,2107.0999999999985
3363.3749999999986,3613.3749999999986
2695.099999999998,2945.099999999998
2877.0249999999987,3127.0249999999987
1908.7999999999986,2158.7999999999984
1794.0499999999986,2044.0499999999986
2534.2749999999987,2784.2749999999987
2881.749999999998,3131.749999999998
1937.1499999999985,2187.1499999999987
982.5499999999986,1232.5499999999986
750.2999999999985,1000.2999999999985
2847.5499999999984,3097.5499999999984
1781.0999999999985,2031.0999999999985
1834.2749999999983,2084.2749999999983
1409.1749999999984,1659.1749999999984
1804.7749999999987,2054.7749999999987
1434.8749999999984,1684.8749999999984
2399.2249999999985,2649.2249999999985
2349.399999999998,2599.399999999998
3111.0249999999987,3361.0249999999987
2314.599999999998,2564.599999999998
1682.4249999999988,1932.4249999999988
1394.8999999999987,1644.8999999999987
2492.799999999998,2742.799999999998
864.7249999999985,1114.7249999999985
1765.9499999999987,2015.9499999999987
1866.2999999999984,2116.2999999999984
2424.199999999998,2674.199999999998
1633.4749999999985,1883.4749999999985
1989.2499999999984,2239.249999999998
2361.949999999999,2611.949999999999
2011.2999999999986,2261.2999999999984
2501.5749999999975,2751.5749999999975
1324.324999999999,1574.324999999999
100.6999999999986,350.69999999999857
1154.4749999999985,1404.4749999999985
2203.2999999999984,2453.2999999999984
2252.0249999999987,2502.0249999999987
2069.3999999999987,2319.3999999999987
2740.624999999999,2990.624999999999
1643.4499999999985,1893.4499999999985
1655.5249999999985,1905.5249999999985
2480.7749999999983,2730.7749999999983
2632.0999999999985,2882.0999999999985
1586.6999999999987,1836.6999999999987
2350.7249999999985,2600.7249999999985
2111.3499999999985,2361.3499999999985
2469.324999999998,2719.324999999998
1499.0499999999984,1749.0499999999984
1244.3749999999984,1494.3749999999984
2380.5999999999985,2630.5999999999985
1228.5249999999985,1478.5249999999985
3116.8999999999987,3366.8999999999987
2821.049999999998,3071.049999999998
2675.2999999999984,2925.2999999999984
2254.074999999998,2504.074999999998
1260.0999999999985,1510.0999999999985
2332.1499999999987,2582.1499999999987
1729.7249999999983,1979.7249999999983
2188.174999999999,2438.174999999999
749.9749999999987,999.9749999999987
2979.5249999999983,3229.5249999999983
3252.074999999999,3502.074999999999
1569.4999999999986,1819.4999999999986
1668.8499999999985,1918.8499999999985
1758.6499999999987,2008.6499999999987
1342.1999999999985,1592.1999999999985
1446.3999999999985,1696.3999999999985
2425.1999999999985,2675.1999999999985
2803.074999999998,3053.074999999998
2135.949999999998,2385.949999999998
2322.1749999999984,2572.1749999999984
2213.0999999999985,2463.0999999999985
1500.7249999999988,1750.7249999999988
2214.349999999998,2464.349999999998
